"gene_id","gene_symbol","product","serum_1","serum_2","serum_3","BHI_1","BHI_2","BHI_3"
"AENJPLPP_01704","sorB_2","PTS system sorbose-specific EIIB component",91.3669231532475,65.3470607754757,85.3329511001856,80.0078229697908,89.6784981717483,101.171764301234
"AENJPLPP_01705","agaC_1","N-acetylgalactosamine permease IIC component 1",41.6355599179356,57.4262049239029,61.8663895476346,78.189463356841,55.2564483684509,68.4397229096582
"AENJPLPP_01706","manZ_2","PTS system mannose-specific EIID component",27.7570399452904,21.7823535918252,22.3998996637987,29.0937538071967,31.7045195556686,27.7726411807309
"AENJPLPP_01707",NA,"hypothetical protein",104.088899794839,81.1887724786214,90.6662605439472,136.376970971234,93.3018718352532,96.212364090389
"AENJPLPP_01708",NA,"hypothetical protein",126.06322308486,139.605084383971,131.199412316535,236.386749683473,183.886213422878,170.603367253061
"AENJPLPP_01709","gmuE_2","Putative fructokinase",158.446436354366,153.466582124223,152.532650091582,200.928737230952,145.840789956075,160.684566831371
"AENJPLPP_01710",NA,"hypothetical protein",8.09580331737636,10.8911767959126,6.39997133251392,11.8193374841736,13.5876512381437,7.93504033735167
"AENJPLPP_01711",NA,"IS30 family transposase IS1252",75.1753165184948,74.2580236084952,76.7996559901671,63.6425864532427,50.7272312890697,40.6670817289273
"AENJPLPP_01712",NA,"IS630 family transposase ISBs2",513.505238987872,462.379960335563,484.264497493554,322.758831298588,287.15236283277,286.653332186829
"AENJPLPP_01713",NA,"IS630 family transposase IS642",513.505238987872,518.81605827802,535.464268153665,230.931670844624,212.873202730918,204.327288686806
"AENJPLPP_01714",NA,"hypothetical protein",334.241022674538,358.41872728367,339.198480623238,385.492237945356,430.275622541216,402.703297120597
"AENJPLPP_01715","sstT","Serine/threonine transporter SstT",2077.15182257256,2194.07707088567,2169.59028172222,1111.9269033188,1144.0802342517,1205.13425123529
"AENJPLPP_01716",NA,"hypothetical protein",543.57536559527,520.796272240913,506.664397157352,331.850629363337,329.727003378953,392.784496698908
"AENJPLPP_01717","manR_2","Transcriptional regulator ManR",56.6706232216345,68.3173817198155,56.533080103873,150.014668068358,176.639466095868,145.806366198837
"AENJPLPP_01718",NA,"hypothetical protein",6.93925998632259,6.93074887012621,12.7999426650278,18.1835961294979,21.7402419810299,25.7888810963929
"AENJPLPP_01719",NA,"hypothetical protein",6.93925998632259,5.94064188867961,6.39997133251392,11.8193374841736,14.4934946540199,10.9106804638585
"AENJPLPP_01721",NA,"hypothetical protein",144.567916381721,129.704014569505,117.332807762755,451.862363818023,444.769117195236,450.313539144707
"AENJPLPP_01722","paiA","Spermidine/spermine N(1)-acetyltransferase",100.619269801678,92.079949274534,90.6662605439472,357.307663944634,368.678270261632,369.971255729022
"AENJPLPP_01723",NA,"hypothetical protein",544.731908926324,469.310709205689,474.664540494783,1507.42011913538,1355.14175015086,1300.35473528351
"AENJPLPP_01724",NA,"hypothetical protein",90.2103798221937,116.832623810699,104.532865097727,58.1875076143933,51.633074704946,58.5209224879686
"AENJPLPP_01725",NA,"hypothetical protein",150.35063303699,119.802944755039,120.532793429012,87.28126142159,81.5259074288621,74.3910031626719
"AENJPLPP_01726",NA,"hypothetical protein",623.37685543798,643.569537940291,628.263852475117,1349.22283280875,1500.07669669106,1513.60894434983
"AENJPLPP_01727","pbuG","Guanine/hypoxanthine permease PbuG",669.63858868013,646.539858884631,632.530500030126,4040.39505997444,4079.01290169073,4406.92302735668
"AENJPLPP_01728","malL_2","Oligo-1,6-glucosidase",205.86471292757,158.417117031456,214.399039639216,220.9306929734,240.048505207205,246.978130500071
"AENJPLPP_01729",NA,"hypothetical protein",172.324956327011,232.675140639952,199.465773196684,622.788167435304,604.197558389455,467.17549986158
