"gene_id","gene_symbol","product","display_name","feature_type","EC_number","COG","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","classification","plot_label","locus_tag"
"AENJPLPP_03072",NA,"hypothetical protein","hypothetical protein","CDS","","",599.335170463107,1.76781170657553,0.121764681587138,14.518263288936,9.28325246144645e-48,3.2206970243082e-47,"Not significant","hypothetical protein","AENJPLPP_03072"
"AENJPLPP_02706",NA,"IS3 family transposase ISEfa8","IS3 family transposase ISEfa8","CDS","","",279.271247758299,-1.8678105544833,0.128899720359004,-14.4904158774059,1.39296879097103e-47,4.82679883382986e-47,"Not significant","IS3 family transposase ISEfa8","AENJPLPP_02706"
"AENJPLPP_02538","pstB3_2","Phosphate import ATP-binding protein PstB 3","pstB3_2","CDS","7.3.2.1","COG1117",2698.63929871496,0.935485485365324,0.0645766278997227,14.4864406177725,1.47595372659274e-47,5.1080990219854e-47,"Not significant","pstB3_2
(AENJPLPP_02538)","AENJPLPP_02538"
"AENJPLPP_01864","acuR","Transcriptional regulator AcuR","acuR","CDS","","",819.020600124721,-1.25389599876801,0.0866322072133376,-14.4737856635721,1.77431663362125e-47,6.13319949912304e-47,"Not significant","acuR
(AENJPLPP_01864)","AENJPLPP_01864"
"AENJPLPP_00173",NA,"hypothetical protein","hypothetical protein","CDS","","",129.229981432403,3.20509378189785,0.221852756820302,14.4469414211244,2.62067499132256e-47,9.04772061028558e-47,"Up in serum","hypothetical protein","AENJPLPP_00173"
"AENJPLPP_01924",NA,"hypothetical protein","hypothetical protein","CDS","","",8055.70632134565,0.905203006258553,0.0627621213816377,14.4227598801877,3.72158018712431e-47,1.28328788182082e-46,"Not significant","hypothetical protein","AENJPLPP_01924"
"AENJPLPP_00932",NA,"hypothetical protein","hypothetical protein","CDS","","",142.73327421105,6.11783784097511,0.424341027214927,14.4172668882107,4.0298724566255e-47,1.38790376212978e-46,"Up in serum","hypothetical protein","AENJPLPP_00932"
"AENJPLPP_00441","pyrC","Dihydroorotase","pyrC","CDS","3.5.2.3","",1458.80048860929,1.66061532554125,0.115211805950678,14.4135864535633,4.25052572317388e-47,1.46211887269809e-46,"Not significant","pyrC
(AENJPLPP_00441)","AENJPLPP_00441"
"AENJPLPP_02100","sorA_1","PTS system sorbose-specific EIIC component","sorA_1","CDS","","COG3715",6895.84615520453,0.795755399877834,0.0552302981277008,14.4079504701917,4.6119416135453e-47,1.584515377178e-46,"Not significant","sorA_1
(AENJPLPP_02100)","AENJPLPP_02100"
"AENJPLPP_02262",NA,"hypothetical protein","hypothetical protein","CDS","","",2721.21294327424,0.902934722412987,0.0627259848755302,14.394907058131,5.56997120641938e-47,1.91134405883312e-46,"Not significant","hypothetical protein","AENJPLPP_02262"
"AENJPLPP_02776",NA,"hypothetical protein","hypothetical protein","CDS","","",383.216330448833,1.71185232488546,0.11922666723998,14.3579650804114,9.49750566269452e-47,3.25513783669348e-46,"Not significant","hypothetical protein","AENJPLPP_02776"
"AENJPLPP_01050",NA,"hypothetical protein","hypothetical protein","CDS","","",4782.72809050774,-0.978250466176735,0.0681550510516684,-14.3533083914077,1.0157377048322e-46,3.47709001496971e-46,"Not significant","hypothetical protein","AENJPLPP_01050"
"AENJPLPP_02132","zwf","Glucose-6-phosphate 1-dehydrogenase","zwf","CDS","1.1.1.49","COG0364",4633.18342161929,-0.798746470234232,0.0557122853408873,-14.3369898640297,1.28509626224248e-46,4.39384965991359e-46,"Not significant","zwf
(AENJPLPP_02132)","AENJPLPP_02132"
"AENJPLPP_02548","gpsA_2","Glycerol-3-phosphate dehydrogenase [NAD(P)+]","gpsA_2","CDS","1.1.1.94","COG0240",5680.03363198918,0.828748632500326,0.0578576316476767,14.3239294264062,1.55099771518386e-46,5.2965917149403e-46,"Not significant","gpsA_2
(AENJPLPP_02548)","AENJPLPP_02548"
"AENJPLPP_00934",NA,"hypothetical protein","hypothetical protein","CDS","","",126.172042617129,5.72880355683237,0.399995316488919,14.3221765872628,1.59062279246737e-46,5.42536521141581e-46,"Up in serum","hypothetical protein","AENJPLPP_00934"
"AENJPLPP_01252",NA,"hypothetical protein","hypothetical protein","CDS","","",1869.4780031837,-1.16223062097702,0.0812118297074947,-14.3111000597215,1.86539081278206e-46,6.35489938746813e-46,"Not significant","hypothetical protein","AENJPLPP_01252"
"AENJPLPP_01428","ssb_1","Single-stranded DNA-binding protein","ssb_1","CDS","","COG0629",23983.2348921048,-1.0263866835718,0.0718209495922666,-14.2909093989802,2.49332128671097e-46,8.4838852916812e-46,"Not significant","ssb_1
(AENJPLPP_01428)","AENJPLPP_01428"
"AENJPLPP_01325",NA,"hypothetical protein","hypothetical protein","CDS","","",1808.9125918341,-1.00793303068506,0.0706590979948863,-14.2647310719705,3.62988531158879e-46,1.23363809329026e-45,"Not significant","hypothetical protein","AENJPLPP_01325"
"AENJPLPP_00444","pyrR","Bifunctional protein pyrR","pyrR","CDS","","",1036.1888195089,1.70361058604548,0.119459451828026,14.2609945046291,3.82957819288162e-46,1.29994434820718e-45,"Not significant","pyrR
(AENJPLPP_00444)","AENJPLPP_00444"
"AENJPLPP_00520","dtpT_2","Di-/tripeptide transporter","dtpT_2","CDS","","COG3104",3291.97932177428,-0.95503349275421,0.0671090347578388,-14.2310718102328,5.87740053395851e-46,1.99268513911815e-45,"Not significant","dtpT_2
(AENJPLPP_00520)","AENJPLPP_00520"
"AENJPLPP_00184",NA,"hypothetical protein","hypothetical protein","CDS","","",1474.97021044999,1.06396452938145,0.0747657158587723,14.2306472580455,5.91319246777438e-46,2.00242199476905e-45,"Not significant","hypothetical protein","AENJPLPP_00184"
"AENJPLPP_00379",NA,"hypothetical protein","hypothetical protein","CDS","","",708.763573559055,-1.30342015391003,0.091614147900453,-14.2272802157841,6.20484066381476e-46,2.09867430337629e-45,"Not significant","hypothetical protein","AENJPLPP_00379"
"AENJPLPP_00257",NA,"hypothetical protein","hypothetical protein","CDS","","",733.360962453562,-1.24068749857122,0.0875522016667074,-14.1708315148287,1.3884665566826e-45,4.69063105246831e-45,"Not significant","hypothetical protein","AENJPLPP_00257"
"AENJPLPP_00850",NA,"hypothetical protein","hypothetical protein","CDS","","",7516.33354937425,-0.81518846080222,0.0575659875258975,-14.1609393990764,1.5984302171995e-45,5.39351125732037e-45,"Not significant","hypothetical protein","AENJPLPP_00850"
"AENJPLPP_01834","npr_2","NADH peroxidase","npr_2","CDS","1.11.1.1","COG0446",4172.63418977346,0.865610517151209,0.0612507853858873,14.132235394171,2.40390620598311e-45,8.10173627278355e-45,"Not significant","npr_2
(AENJPLPP_01834)","AENJPLPP_01834"
"AENJPLPP_02107","folD","Bifunctional protein FolD protein","folD","CDS","","COG0190",2366.31282223964,0.883950834428574,0.0626574044328975,14.1076835599731,3.40582665577102e-45,1.14647981718047e-44,"Not significant","folD
(AENJPLPP_02107)","AENJPLPP_02107"
"AENJPLPP_01663","nnrD","ADP-dependent (S)-NAD(P)H-hydrate dehydratase","nnrD","CDS","4.2.1.136","COG0063",870.302777424466,1.3408477473777,0.0952095105319875,14.0831282493277,4.82267969251817e-45,1.62149717452719e-44,"Not significant","nnrD
(AENJPLPP_01663)","AENJPLPP_01663"
"AENJPLPP_00646","pflA","Pyruvate formate-lyase-activating enzyme","pflA","CDS","1.97.1.4","",1231.31684165979,-1.129869654552,0.0803283670450308,-14.065637036025,6.17641670875069e-45,2.07419166102885e-44,"Not significant","pflA
(AENJPLPP_00646)","AENJPLPP_00646"
"AENJPLPP_01578",NA,"Potassium channel","Potassium channel","CDS","","",1362.94824821486,1.143262620539,0.0814352724435119,14.0389119632654,9.00850726185514e-45,3.0216924239706e-44,"Not significant","Potassium channel","AENJPLPP_01578"
"AENJPLPP_01721",NA,"hypothetical protein","hypothetical protein","CDS","","",289.758293145325,-1.78463166148643,0.127316332196147,-14.0173034417687,1.22169111393362e-44,4.09302667875275e-44,"Not significant","hypothetical protein","AENJPLPP_01721"
"AENJPLPP_02693",NA,"hypothetical protein","hypothetical protein","CDS","","",1403.14776409944,1.02265754462326,0.073111829036698,13.9875798225475,1.85621770697614e-44,6.21152757499936e-44,"Not significant","hypothetical protein","AENJPLPP_02693"
"AENJPLPP_02097","dgaR_2","Transcriptional regulatory protein DagR","dgaR_2","CDS","","",9834.85715433117,0.751964282793768,0.0537644732482742,13.9862670898186,1.89079038946532e-44,6.31974922382091e-44,"Not significant","dgaR_2
(AENJPLPP_02097)","AENJPLPP_02097"
"AENJPLPP_02019",NA,"2-haloacrylate reductase","2-haloacrylate reductase","CDS","1.3.1.103","",2588.64568214095,0.896031603683354,0.0641310008794977,13.971894893189,2.31387335342756e-44,7.72473521645451e-44,"Not significant","2-haloacrylate reductase","AENJPLPP_02019"
"AENJPLPP_00377",NA,"hypothetical protein","hypothetical protein","CDS","","",411.935795130774,-1.56887422342455,0.112414487965125,-13.9561568248327,2.88580952920465e-44,9.62276416628782e-44,"Not significant","hypothetical protein","AENJPLPP_00377"
"AENJPLPP_00815","ziaA","Zinc-transporting ATPase","ziaA","CDS","7.2.2.12","",975.943332789444,-1.12652216491305,0.0807570193242441,-13.9495262992558,3.16701841266304e-44,1.05480342661754e-43,"Not significant","ziaA
(AENJPLPP_00815)","AENJPLPP_00815"
"AENJPLPP_01205","mfd","Transcription-repair-coupling factor","mfd","CDS","3.6.4.-","",7614.21754018098,-0.806006504462916,0.0577877937097409,-13.9476947071446,3.24939472344699e-44,1.08096785688348e-43,"Not significant","mfd
(AENJPLPP_01205)","AENJPLPP_01205"
"AENJPLPP_01407",NA,"hypothetical protein","hypothetical protein","CDS","","",5084.94840845771,-0.788053415432651,0.0565012246573357,-13.9475457428043,3.25618743100923e-44,1.08195617572619e-43,"Not significant","hypothetical protein","AENJPLPP_01407"
"AENJPLPP_00547",NA,"hypothetical protein","hypothetical protein","CDS","","",574.083480914043,-1.35701824281151,0.097351000688983,-13.9394380459109,3.64801160028788e-44,1.21072928961489e-43,"Not significant","hypothetical protein","AENJPLPP_00547"
"AENJPLPP_02748","alsS_2","Acetolactate synthase","alsS_2","CDS","2.2.1.6","COG0028",274.824308545531,-2.28022245443432,0.163645267317704,-13.9339346124044,3.9403628050543e-44,1.30622565586753e-43,"Down in serum","alsS_2
(AENJPLPP_02748)","AENJPLPP_02748"
"AENJPLPP_00395",NA,"putative ABC transporter permease","putative ABC transporter permease","CDS","","COG0577",121.080361748935,-3.2689398322819,0.234787976554509,-13.9229439269135,4.59577336111393e-44,1.52171162401328e-43,"Down in serum","putative ABC transporter permease","AENJPLPP_00395"
"AENJPLPP_02566","bglH_2","Aryl-phospho-beta-D-glucosidase BglH","bglH_2","CDS","3.2.1.86","COG2723",565.119587193978,1.35103788555392,0.097165456124969,13.9045082422738,5.94742150363174e-44,1.96695680803522e-43,"Not significant","bglH_2
(AENJPLPP_02566)","AENJPLPP_02566"
"AENJPLPP_02763",NA,"hypothetical protein","hypothetical protein","CDS","","",288.869413813235,1.86810490313287,0.13466675386509,13.8720571300349,9.35546762848333e-44,3.0904701115795e-43,"Not significant","hypothetical protein","AENJPLPP_02763"
"AENJPLPP_01167","metK","S-adenosylmethionine synthase","metK","CDS","2.5.1.6","",5959.87611789983,-0.876391596677921,0.0632018327648987,-13.8665535212874,1.01015105535154e-43,3.33302754976715e-43,"Not significant","metK
(AENJPLPP_01167)","AENJPLPP_01167"
"AENJPLPP_01722","paiA","Spermidine/spermine N(1)-acetyltransferase","paiA","CDS","2.3.1.57","COG0454",229.887111592574,-1.95339832444045,0.140887246247254,-13.8649762591873,1.03260261247724e-43,3.40314085672067e-43,"Not significant","paiA
(AENJPLPP_01722)","AENJPLPP_01722"
"AENJPLPP_00817",NA,"hypothetical protein","hypothetical protein","CDS","","",808.347501549246,1.23665557504356,0.0893587479604225,13.8392222728018,1.47796999205363e-43,4.86527098546958e-43,"Not significant","hypothetical protein","AENJPLPP_00817"
"AENJPLPP_00862",NA,"hypothetical protein","hypothetical protein","CDS","","",651.077307351123,-1.24133120036256,0.089914242330145,-13.805723856346,2.35396049159425e-43,7.73990958385982e-43,"Not significant","hypothetical protein","AENJPLPP_00862"
"AENJPLPP_01433","dnaC","Replicative DNA helicase","dnaC","CDS","3.6.4.12","COG0305",3061.48858926496,-0.848542511269289,0.0614839567835054,-13.8010394200416,2.51204254135697e-43,8.25010723269324e-43,"Not significant","dnaC
(AENJPLPP_01433)","AENJPLPP_01433"
"AENJPLPP_00990",NA,"hypothetical protein","hypothetical protein","CDS","","",755.162676837036,1.28473866558491,0.0931951537285603,13.7854664559794,3.11745036022726e-43,1.02265376243376e-42,"Not significant","hypothetical protein","AENJPLPP_00990"
"AENJPLPP_01921",NA,"hypothetical protein","hypothetical protein","CDS","","",5775.78939359674,0.886473581423477,0.064337644001842,13.7784588661359,3.43527527206925e-43,1.12560929342917e-42,"Not significant","hypothetical protein","AENJPLPP_01921"
"AENJPLPP_00988","MroQ","Membrane-embedded CAAX protease MroQ","MroQ","CDS","3.4.22.-","",2432.37555616859,1.08133579774128,0.0785319348985826,13.7693767400196,3.89559378315049e-43,1.27496254336405e-42,"Not significant","MroQ
(AENJPLPP_00988)","AENJPLPP_00988"
"AENJPLPP_01856","ribZ_2","Riboflavin transporter RibZ","ribZ_2","CDS","","",224.63784440442,-2.26572360911397,0.164598155234719,-13.7651822760894,4.1284168673798e-43,1.34960140318155e-42,"Down in serum","ribZ_2
(AENJPLPP_01856)","AENJPLPP_01856"
"AENJPLPP_01614","rpsN2_2","Alternate 30S ribosomal protein S14","rpsN2_2","CDS","","COG0199",323.941307411402,1.7276904518663,0.126078028405858,13.7033428719609,9.69556604605194e-43,3.16587629485271e-42,"Not significant","rpsN2_2
(AENJPLPP_01614)","AENJPLPP_01614"
"AENJPLPP_00048",NA,"hypothetical protein","hypothetical protein","CDS","","",196.649315664936,2.22670834196526,0.162621733525195,13.6925630645812,1.12470824648227e-42,3.66825926934482e-42,"Up in serum","hypothetical protein","AENJPLPP_00048"
"AENJPLPP_02664","ctpE_2","Calcium-transporting ATPase CtpE","ctpE_2","CDS","7.2.2.10","COG0474",584.570167305332,-1.31384179968505,0.0960537632380426,-13.678191831267,1.37058630507573e-42,4.46505158765177e-42,"Not significant","ctpE_2
(AENJPLPP_02664)","AENJPLPP_02664"
"AENJPLPP_01925","xerC_7","Tyrosine recombinase XerC","xerC_7","CDS","","",1314.01030677195,1.05359712852793,0.0770372554195532,13.6764624179551,1.40356788854406e-42,4.56724217525085e-42,"Not significant","xerC_7
(AENJPLPP_01925)","AENJPLPP_01925"
"AENJPLPP_00713",NA,"hypothetical protein","hypothetical protein","CDS","","",1912.49084632582,0.953346256252982,0.069733604084783,13.6712603452116,1.50761115660423e-42,4.9001689831763e-42,"Not significant","hypothetical protein","AENJPLPP_00713"
"AENJPLPP_00204","aes_1","Acetyl esterase","aes_1","CDS","3.1.1.-","",981.254373973711,-1.1361575962763,0.0831742344443333,-13.6599705890495,1.76054843742484e-42,5.71572548893318e-42,"Not significant","aes_1
(AENJPLPP_00204)","AENJPLPP_00204"
"AENJPLPP_03017",NA,"hypothetical protein","hypothetical protein","CDS","","",126.580487093674,2.77068409421442,0.202854915026349,13.6584518736188,1.79764927414772e-42,5.82949037240801e-42,"Up in serum","hypothetical protein","AENJPLPP_03017"
"AENJPLPP_00365","nylA","6-aminohexanoate-cyclic-dimer hydrolase","nylA","CDS","3.5.2.12","",3169.57086391002,1.13908051766459,0.0835072620873026,13.6404965172219,2.29989330165113e-42,7.44965439013085e-42,"Not significant","nylA
(AENJPLPP_00365)","AENJPLPP_00365"
"AENJPLPP_01753","anr","Transcriptional activator protein Anr","anr","CDS","","",354.365900903015,1.54087673112135,0.113064144404473,13.6283411442008,2.71685878904065e-42,8.79020255059893e-42,"Not significant","anr
(AENJPLPP_01753)","AENJPLPP_01753"
"AENJPLPP_00420",NA,"hypothetical protein","hypothetical protein","CDS","","",489.791087374952,-1.77116985680304,0.130009105296011,-13.6234293188185,2.90595192004304e-42,9.39126699274183e-42,"Not significant","hypothetical protein","AENJPLPP_00420"
"AENJPLPP_02108","xseA","Exodeoxyribonuclease 7 large subunit","xseA","CDS","3.1.11.6","COG1570",3574.8119797829,0.858773437449259,0.0630627327591974,13.6177644049847,3.14034312055118e-42,1.01371851474121e-41,"Not significant","xseA
(AENJPLPP_02108)","AENJPLPP_02108"
"AENJPLPP_01545",NA,"hypothetical protein","hypothetical protein","CDS","","",3694.36907593209,0.973548613668092,0.0715218277695807,13.6119090357218,3.40238792929715e-42,1.09705697355811e-41,"Not significant","hypothetical protein","AENJPLPP_01545"
"AENJPLPP_00436","pyrDB","Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit","pyrDB","CDS","1.3.1.14","COG0167",896.282543402178,1.31919343772928,0.0969639916779053,13.6049827869234,3.74056478620411e-42,1.20472570076722e-41,"Not significant","pyrDB
(AENJPLPP_00436)","AENJPLPP_00436"
"AENJPLPP_01287",NA,"hypothetical protein","hypothetical protein","CDS","","",282.298687038073,-2.05532318514361,0.151081083679839,-13.6041067159613,3.78565482300248e-42,1.21786236408182e-41,"Down in serum","hypothetical protein","AENJPLPP_01287"
"AENJPLPP_01271","yodC_2","Putative NAD(P)H nitroreductase YodC","yodC_2","CDS","1.-.-.-","COG0778",231.71215605225,-1.9198799153362,0.141177283398108,-13.5990711049618,4.05551430323476e-42,1.30319648041516e-41,"Not significant","yodC_2
(AENJPLPP_01271)","AENJPLPP_01271"
"AENJPLPP_02760",NA,"hypothetical protein","hypothetical protein","CDS","","",280.462060887255,1.80668868087477,0.132980623951495,13.5861047060042,4.84171164197394e-42,1.55406866875603e-41,"Not significant","hypothetical protein","AENJPLPP_02760"
"AENJPLPP_00771",NA,"hypothetical protein","hypothetical protein","CDS","","",1120.18474209815,-1.03268997437402,0.0760351506185602,-13.5817443113204,5.13878763833174e-42,1.64755467770296e-41,"Not significant","hypothetical protein","AENJPLPP_00771"
"AENJPLPP_00992",NA,"hypothetical protein","hypothetical protein","CDS","","",2790.09873023152,-0.900742335222145,0.0663335100595111,-13.578994001886,5.3354209389544e-42,1.7086625201561e-41,"Not significant","hypothetical protein","AENJPLPP_00992"
"AENJPLPP_02076","bceA_2","Bacitracin export ATP-binding protein BceA","bceA_2","CDS","","COG1136",894.039345208836,1.13112623785553,0.083336940192827,13.5729273865623,5.79601177566664e-42,1.8540688516285e-41,"Not significant","bceA_2
(AENJPLPP_02076)","AENJPLPP_02076"
"AENJPLPP_01771",NA,"hypothetical protein","hypothetical protein","CDS","","",3210.88414067509,0.854069890331541,0.0629579874579889,13.5657114341759,6.39560974673462e-42,2.04356334006836e-41,"Not significant","hypothetical protein","AENJPLPP_01771"
"AENJPLPP_00178","cdaA","Cyclic di-AMP synthase CdaA","cdaA","CDS","2.7.7.85","COG1624",4217.92309342033,1.0867567274329,0.0802012574678322,13.5503701780335,7.8831588294519e-42,2.51603412020049e-41,"Not significant","cdaA
(AENJPLPP_00178)","AENJPLPP_00178"
